"Year","Age","Height","Weight","Sprint_40yd","Vertical_Jump","Bench_Press_Reps","Broad_Jump","Agility_3cone","Shuttle","BMI","Player_Type","Position_Type","Position","Drafted","Age_imp","Agility_3cone_imp","Shuttle_imp","Bench_Press_Reps_imp","Broad_Jump_imp","Vertical_Jump_imp","Sprint_40yd_imp","Id"
2018,21,1.96,141.5,5.25885502573294,69.34,26,263.13,7.84,4.76,36.99742096,"offense","offensive_lineman","C",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2013
2018,20,1.8,96.6,4.60586782618254,101.6,11,320.04,7.07,4.29,29.70716534,"offense","backs_receivers","RB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2014
2018,22,1.96,140.2,5.23,76.2,17,266.7,7.89,4.77,36.64167652,"offense","offensive_lineman","OT",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2015
2018,21,1.88,111.1,4.75044951713412,82.3,20,294.08,7.23,4.39,31.45581574,"offense","backs_receivers","FB",1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2016
2018,23,1.93,93.4,4.37,77.47,15,314.96,6.9,4.2,25.07484997,"offense","backs_receivers","WR",1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2017
2018,21,1.96,97.1,4.48,87.83,20,311.4,6.93,4.23,25.37643617,"offense","backs_receivers","WR",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2018
2018,21,1.98,94.3,4.83,77.47,12,289.56,7.28,4.41,24.03656683,"special_teams","kicking_specialist","P",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2019
2018,22,1.91,130.2,4.89,90.17,28,287.02,7.32,4.37,35.87217233,"defense","defensive_lineman","DE",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020
2018,21,1.85,87.1,4.56,96.52,18,312.42,6.86,4.03,25.33108638,"defense","defensive_back","CB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021
2018,22,1.91,105.7,4.59,100.33,18,332.74,6.82,4.15,29.12270437,"defense","line_backer","OLB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022
2018,21,1.8,87.1,4.38,88.9,14,322.58,6.71,3.98,26.77828988,"defense","defensive_back","CB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2023
2018,25,1.91,112.9,4.76675117045998,82.02,19,294.14,7.24,4.4,31.12254673,"offense","backs_receivers","TE",1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2024
2018,21,1.96,120.2,4.74,68.58,16,281.94,7.5,4.75,31.42409152,"offense","backs_receivers","TE",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025
2018,21,1.85,92.5,4.4,92.71,16,325.12,6.65,4.15,26.91427927,"defense","defensive_back","S",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2026
2018,22,1.93,119.7,4.85228395393023,81.47,21,293.72,7.31,4.45,32.13475918,"defense","defensive_lineman","DE",1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2027
2018,21,1.78,82.1,4.43,87.63,14,287.02,6.93,4.15,25.97052937,"offense","backs_receivers","WR",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2028
2018,21,1.88,91.6,4.43,85.09,11,292.1,6.71,4.37,25.9349991,"offense","backs_receivers","WR",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2029
2018,21,1.98,142.9,5.22,85.09,35,287.02,7.84,4.77,36.40153149,"offense","offensive_lineman","OG",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2030
2018,23,1.85,98,4.61449762633935,91.44,16,297.18,7.04,4.27,28.49747217,"offense","backs_receivers","RB",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2031
2018,22,1.88,106.1,4.7,86.54,17,305.89,7.07,4.28,30.04351381,"defense","line_backer","OLB",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2032
2018,21,1.73,89.8,4.38,90.17,17,302.26,7.18,4.35,30.10548806,"offense","backs_receivers","RB",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2033
2018,21,1.96,147.4,5.32113733270304,67.31,35,266.7,7.65,4.62,38.53898016,"offense","offensive_lineman","OG",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2034
2018,23,1.93,98.9,4.98,81.28,15,292.1,7,4.41,26.53552084,"offense","backs_receivers","QB",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2035
2018,22,1.98,138.8,5.26,80.01,22,274.32,7.8,4.83,35.36148773,"offense","offensive_lineman","OT",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2036
2018,20,1.91,97.1,4.59441168894865,86.36,15,304.8,6.98,4.21,26.74789156,"defense","defensive_back","S",1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2037
2018,21,1.93,132,4.98,88.9,30,302.26,7.12,4.48,35.42126864,"defense","defensive_lineman","DT",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2038
2018,21,1.85,143.8,5.38,68.58,25,243.84,8.15,5.02,41.82267907,"defense","defensive_lineman","DT",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2039
2018,22,1.91,128.4,4.87,82.55,24,279.4,7.63,4.65,35.37221174,"defense","defensive_lineman","DT",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2040
2018,21,1.96,142.4,5.15,74.93,26,266.7,7.94,4.68,37.23458391,"defense","defensive_lineman","DT",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2041
2018,21,1.8,93,4.56286231984937,88.9,13,304.8,7.25,4.37,28.59140326,"defense","defensive_back","S",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2042
2018,23,1.85,101.2,4.61,81.28,21,302.26,6.64,4.07,29.42100136,"defense","line_backer","OLB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2043
2018,21,1.88,98,4.60687842290406,90.17,21,287.02,7.02,4.23,27.73247429,"defense","defensive_back","S",1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2044
2018,22,1.88,140.2,5.09,73.66,24,264.16,7.82,4.74,39.67284516,"defense","defensive_lineman","DT",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2045
2018,22,1.83,90.3,4.52,97.79,13,309.88,6.81,4.07,26.98897499,"offense","backs_receivers","RB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2046
2018,23,1.91,102.5,4.59,97.79,18,330.2,6.56,4.03,28.24777333,"offense","backs_receivers","WR",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2047
2018,21,1.91,97.5,4.47,101.6,21,335.28,6.99,4.21,26.87288171,"defense","defensive_back","S",1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2048
2018,22,1.93,140.6,5.09,85.09,25,281.94,7.5,4.69,37.73399752,"offense","offensive_lineman","C",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2049
2018,22,1.96,140.2,4.96,60.96,27,259.08,7.65,4.44,36.64167652,"offense","offensive_lineman","OT",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2050
2018,23,1.88,108,4.66,90.17,20,307.34,7.05,4.24,30.55707815,"defense","line_backer","ILB",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2051
2018,21,1.78,98,4.62305677765946,88.9,15,304.8,7.13,4.51,30.99245494,"offense","backs_receivers","RB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2052
2018,21,1.93,144.7,5.58,59.69,17,248.92,7.86,4.95,38.82950068,"offense","offensive_lineman","OG",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2053
2018,22,1.85,135.2,5.34,67.31,27,251.46,7.81,4.71,39.31595698,"offense","offensive_lineman","C",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2054
2018,21,1.85,91.2,4.46,83.82,14,307.34,6.94,4.18,26.51848105,"defense","defensive_back","DB",1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2055
2018,22,1.85,103.4,4.46,85.09,15,309.88,6.91,4.35,30.08066507,"offense","backs_receivers","RB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2056
2018,22,1.96,114.8,4.81,78.74,18,279.4,7.17,4.23,30.00111379,"offense","backs_receivers","TE",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2057
2018,21,1.85,103.9,4.53,92.71,22,320.04,7.06,4.27,30.21259781,"defense","line_backer","OLB",1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2058
2018,22,1.96,112,4.54,105.41,22,327.66,6.76,4.1,29.28962492,"offense","backs_receivers","TE",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2059
2018,22,2.01,134.7,4.82,74.93,22,271.78,7.14,4.5,33.45804601,"offense","offensive_lineman","OT",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2060
2018,22,1.96,141.1,5.2,63.5,32,261.62,7.6,4.83,36.87883948,"offense","offensive_lineman","OG",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2061
2018,21,1.8,86.6,4.53,90.17,20,322.58,6.7,4.13,26.63881962,"defense","defensive_back","CB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2062
2018,23,1.96,96.6,4.94537356011225,79.38,13,296.94,7.34,4.45,25.25785469,"special_teams","kicking_specialist","K",1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2063
2018,22,1.91,115.2,4.8,96.52,18,304.8,7.13,4.23,31.74749746,"offense","backs_receivers","TE",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2064
2018,22,1.96,128.4,4.82,81.28,25,287.78,7.43,4.52,33.55855811,"defense","defensive_lineman","DE",1,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2065
2018,23,1.98,118.8,4.6,97.79,18,325.12,7.53,4.48,30.27682937,"defense","defensive_lineman","DE",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2066
2018,21,1.91,142,5.26922278883041,68.77,26,259.97,7.88,4.77,39.12191617,"offense","offensive_lineman","OG",1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2067
2018,22,1.75,83.5,4.47292322279728,89.14,11,308.56,6.91,4.19,27.17177119,"offense","backs_receivers","WR",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2068
2018,21,1.88,110.7,4.75,81.28,28,289.56,7.03,4.25,31.32742466,"defense","line_backer","ILB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2069
2018,21,1.78,94.3,4.46,87.77,15,306.38,7.06,4.22,29.84458624,"defense","defensive_back","CB",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2070
2018,22,1.96,116.1,4.94,83.82,18,279.4,7.15,4.43,30.35685822,"offense","backs_receivers","TE",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2071
2018,23,1.8,97.1,4.54,85.73,22,300.95,7.07,4.21,29.8466356,"offense","backs_receivers","RB",1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2072
2018,23,1.88,100.7,4.76,77.47,17,289.56,7.09,4.37,28.5028208,"offense","backs_receivers","QB",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2073
2018,21,1.98,119.7,4.58,85.09,22,314.96,7.2,4.41,30.5079502,"defense","defensive_lineman","DE",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2074
2018,22,1.93,141.1,5.39,73.66,25,246.38,8.04,4.92,37.8557201,"offense","offensive_lineman","C",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2075
2018,21,1.8,90.7,4.53894700101823,89.17,15,310.95,6.98,4.19,27.89405196,"defense","defensive_back","CB",1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2076
2018,22,1.83,89.8,4.4,90.17,25,304.8,6.94,4.17,26.853352,"defense","defensive_back","S",1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2077
2018,21,2.01,141.1,5.24842602853687,70,19,266.52,7.79,4.75,35.03519296,"offense","offensive_lineman","OT",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2078
2018,21,1.93,129.7,4.95765870107802,78.26,24,285.06,7.48,4.54,34.81265578,"defense","defensive_lineman","DT",1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2079
2018,22,1.91,100.7,4.81,78.74,16,287.02,6.95,4.07,27.74781274,"offense","backs_receivers","QB",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2080
2018,22,1.93,141.1,4.99,67.31,35,256.54,7.28,4.53,37.8557201,"defense","defensive_lineman","DT",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2081
2018,22,1.88,148.3,5.15,60.96,37,264.16,7.59,4.7,41.98388469,"offense","offensive_lineman","OG",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2082
2018,21,1.83,105.7,4.4,104.14,29,295.48,7.19,4.24,31.60015665,"offense","backs_receivers","RB",1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2083
2018,20,1.91,100.2,4.85,67.31,16,266.7,6.96,4.4,27.6228226,"offense","backs_receivers","QB",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2084
2018,23,1.83,81.6,4.32,92.27,15,320.14,6.81,4.11,24.41213818,"defense","defensive_back","CB",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2085
2018,24,1.96,142.9,5.09,78.74,26,284.48,7.5,4.53,37.35316539,"defense","defensive_lineman","DT",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2086
2018,21,1.8,94.3,4.52,88.08,17,312.42,7.03,4.22,29.00981404,"defense","defensive_back","CB",1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2087
2018,23,1.93,98,4.62,86.36,13,307.34,7.07,4.25,26.29207569,"offense","backs_receivers","WR",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2088
2018,22,2.03,138.3,5.4,72.39,20,287.02,7.82,4.68,33.50565966,"offense","offensive_lineman","OT",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2089
2018,22,1.85,108.9,4.72,82.55,19,292.1,7.2,4.4,31.66385797,"defense","line_backer","ILB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2090
2018,22,2.06,140.2,4.95,80.01,24,307.34,7.34,4.49,33.11210183,"offense","offensive_lineman","OT",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2091
2018,23,1.85,95.3,4.94261024183157,78.33,14,290.92,7.42,4.48,27.70587572,"special_teams","kicking_specialist","P",1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2092
2018,21,1.75,81.6,4.39,93.98,13,317.5,6.51,4,26.58108052,"defense","defensive_back","CB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2093
2018,23,1.96,116.1,4.79455619958989,81.63,23,294.69,7.24,4.41,30.35685822,"offense","backs_receivers","TE",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2094
2018,21,1.8,96.6,4.54,87.63,14,304.8,7.11,4.32,29.70716534,"offense","backs_receivers","WR",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2095
2018,21,1.8,102.1,4.54,87.63,18,307.34,6.93,4.28,31.38080846,"offense","backs_receivers","TE",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2096
2018,22,1.96,106.6,4.9,66.04,17,303.05,7.09,4.32,27.86664719,"offense","backs_receivers","QB",1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2097
2018,20,1.98,145.1,5.31,59.69,19,259.08,7.87,4.8,36.97933358,"offense","offensive_lineman","OT",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2098
2018,22,1.93,145.6,5.1253003454812,73.15,21,271.29,7.74,4.69,39.07294582,"defense","defensive_lineman","DT",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2099
2018,21,1.88,99.8,4.47,105.41,17,340.36,7.05,4.24,28.24603863,"defense","defensive_back","S",1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2100
2018,21,1.88,91.6,4.53985699653053,93.98,15,322.58,6.92,4.32,25.9349991,"defense","defensive_back","S",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2101
2018,22,1.83,84.4,4.47382825292293,89.92,12,313.06,6.85,4.17,25.22587612,"offense","backs_receivers","WR",1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2102
2018,23,1.83,94.3,4.57434660035297,88.4,16,309.66,7.01,4.21,28.2095819,"defense","defensive_back","S",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2103
2018,23,2.03,140.2,5.23599911883873,72.39,24,266.7,7.75,4.74,33.94507814,"offense","offensive_lineman","OT",1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2104
2018,21,1.75,85.3,4.51,92.71,11,311.96,6.94,4.16,27.76246187,"defense","defensive_back","CB",1,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2105
2018,20,1.88,127,4.87,78.64,28,284.46,7.47,4.52,35.94950371,"defense","defensive_lineman","DE",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2106
2018,21,1.91,107,4.64,97.79,21,302.26,6.9,4.28,29.49767481,"defense","line_backer","OLB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2107
2018,22,1.8,99.8,4.46,82.55,13,304.8,7.12,4.31,30.68345716,"offense","backs_receivers","RB",1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2108
2018,22,1.91,90.7,4.45,87.63,18,309.88,6.88,4.15,24.9980295,"defense","defensive_back","S",1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2109
2018,22,1.85,103,4.38,87.21,20,297.18,7.04,4.26,29.94873233,"defense","line_backer","OLB",1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2110
2018,21,1.93,118.8,4.87,71.12,15,281.94,7.07,4.4,31.89131404,"offense","backs_receivers","TE",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2111
2018,21,1.93,135.6,5.5,60.96,23,259.08,8.32,4.99,36.39504922,"offense","offensive_lineman","OT",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2112
2018,20,1.96,124.7,4.73,82.55,22,299.72,7.24,4.39,32.60990629,"defense","defensive_lineman","DE",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2113
2018,22,1.88,94.3,4.93014952597706,78.96,13,293.43,7.38,4.46,26.70534561,"special_teams","kicking_specialist","P",1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2114
2018,23,1.93,157.4,5.1,69.36,41,261.07,7.93,4.8,42.23773271,"defense","defensive_lineman","DT",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2115
2018,20,1.8,88.5,4.51503168218709,89.85,21,312.79,6.94,4.17,27.19670066,"defense","defensive_back","S",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2116
2018,23,1.98,138.3,5.39,67.31,24,246.38,8.04,4.84,35.24592732,"offense","offensive_lineman","OT",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2117
2018,21,1.85,92.1,4.53,86.36,16,314.96,6.95,4.18,26.78234653,"defense","defensive_back","CB",1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2118
2018,22,1.8,90.7,4.54,88.9,18,299.72,6.9,4.28,27.89405196,"defense","defensive_back","CB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2119
2018,21,1.88,108,4.70381432606186,85.97,18,304.35,7.1,4.3,30.55707815,"defense","line_backer","ILB",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2120
2018,22,1.85,93.4,4.41,97.79,25,307.34,6.89,4.24,27.17814476,"defense","defensive_back","S",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2121
2018,23,1.93,97.5,4.60103943189476,67.31,15,261.62,6.96,4.24,26.17035312,"offense","backs_receivers","QB",1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2122
2018,21,1.83,81.6,4.48,85.09,16,287.02,6.81,4.45,24.41213818,"defense","defensive_back","CB",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2123
2018,20,1.91,149.2,5.37,59.69,30,243.84,7.95,4.83,41.12175853,"defense","defensive_lineman","DT",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2124
2018,22,1.8,92.1,4.55,85.09,17,294.64,6.91,4.19,28.31246274,"offense","backs_receivers","WR",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2125
2018,20,1.78,101.6,4.49,80.01,15,295.74,7.16,4.32,32.14032364,"offense","backs_receivers","RB",1,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2126
2018,22,1.83,103.4,4.66165343159974,86.78,20,304.93,7.07,4.27,30.9220417,"defense","line_backer","ILB",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2127
2018,21,1.96,135.2,5.33,71.41,19,268.7,7.73,4.7,35.33728027,"offense","offensive_lineman","OT",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2128
2018,22,1.88,89.8,4.34,104.14,16,332.74,6.56,4.03,25.42143476,"defense","defensive_back","S",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2129
2019,22,1.93,108.9,4.56,73.66,18,287.02,7.2,4.4,29.21341744,"offense","backs_receivers","TE",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2130
2019,22,1.85,88.5,4.51187038790738,90.37,13,317.24,6.9,4.15,25.7268846,"defense","defensive_back","S",1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2131
2019,21,1.78,93.9,4.58264066477659,86.2,16,302.85,7.05,4.26,29.70110265,"offense","backs_receivers","QB",1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2132
2019,21,1.8,86.2,4.55,92.71,14,304.8,6.91,4.15,26.49934936,"defense","defensive_back","CB",1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2133
2019,22,1.85,91.2,4.6,76.2,14,297.18,7.28,4.23,26.51848105,"offense","backs_receivers","WR",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2134
2019,22,1.75,85.3,4.31,92.71,15,307.34,6.95,4.15,27.76246187,"offense","backs_receivers","WR",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2135
2019,22,1.96,103,4.48,91.44,18,325.12,7.03,4.28,26.91799538,"offense","backs_receivers","WR",1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2136
2019,22,1.8,87.5,4.508083384996,89.94,14,314.47,6.93,4.16,26.91776014,"defense","defensive_back","CB",1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2137
2019,24,2.01,143.8,5.05,85.09,23,281.94,7.66,4.58,35.71111308,"offense","offensive_lineman","OT",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2138
2019,22,1.85,84.4,4.49,93.98,6,317.5,6.84,4.12,24.53948993,"defense","defensive_back","CB",1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2139
2019,22,1.85,103.4,4.58,74.93,19,289.56,7.53,4.31,30.08066507,"offense","backs_receivers","RB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2140
2019,22,1.93,99.8,4.42,110.49,12,355.6,6.77,4.07,26.77896598,"offense","backs_receivers","WR",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2141
2019,21,1.75,75.3,4.38950162187779,91.33,10,315.93,6.8,4.13,24.51366314,"offense","backs_receivers","WR",1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2142
2019,22,1.85,93.9,4.53,88.69,16,312.69,6.99,4.2,27.3100775,"defense","defensive_back","CB",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2143
2019,21,1.78,89.8,4.4,101.6,21,330.2,6.99,4.23,28.40975036,"offense","backs_receivers","RB",1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2144
2019,23,1.83,91.6,4.57,83.82,14,292.1,7.09,4.12,27.39584396,"offense","backs_receivers","QB",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2145
2019,22,1.93,115.2,4.79045795133332,87.63,16,294.76,7.12,4.27,30.91753345,"offense","backs_receivers","TE",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2146
2019,21,1.7,92.1,4.66,88.9,15,297.18,7.32,4.4,31.79396852,"offense","backs_receivers","RB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2147
2019,22,1.93,149.2,5.21,72.39,19,264.16,8.27,4.87,40.0467264,"offense","offensive_lineman","OT",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2148
2019,23,1.93,113.9,4.83,81.86,17,295.94,7.24,4.4,30.55236574,"offense","backs_receivers","TE",1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2149
2019,23,1.88,98.4,4.84,86.36,16,284.48,7.09,4.28,27.86086537,"offense","backs_receivers","QB",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2150
2019,22,1.8,83.5,4.55,92.71,12,297.18,6.96,4.17,25.6625278,"offense","backs_receivers","WR",1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2151
2019,21,1.96,140.6,5.33,63.5,23,287.02,7.83,4.74,36.760258,"offense","offensive_lineman","OT",1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2152
2019,22,1.96,143.8,5.23,67.31,20,261.62,7.95,4.92,37.59032834,"offense","offensive_lineman","OT",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2153
2019,23,1.8,94.3,4.47,76.2,21,294.64,7.37,4.63,29.00981404,"offense","backs_receivers","RB",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2154
2019,22,1.85,90.3,4.58,77.47,13,314.96,7.22,4.28,26.25461557,"offense","backs_receivers","WR",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2155
2019,21,1.78,100.7,4.63,72.39,15,307.34,7.16,4.31,31.85335647,"offense","backs_receivers","RB",1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2156
